id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
686,0.0,0.0,0.0,0.0,3.2811727e-32,7.803438e-32,7.2070557e-28,1.8742687e-32,0.0,6.805679e-33,0.0,0.0,0.0,0.0,3.0140394e-26,0.0,0.0,0.0,0.0,1.488968e-29,0.0,0.0,1.0796117e-33,0.0,0.0,0.0,8.444434e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.575225e-32,0.0,0.0,0.0,7.638134e-38,0.0,4.397929e-35,9.611197e-36,0.0,0.0,0.0,2.7096825e-27,0.0,2.1056855e-36,0.0,0.0,0.0,0.0,0.0,0.0,9.992168e-34,0.0,0.0,9.909223e-35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9595138e-23,0.0,1.03289015e-36,8.758698e-31,3.4953786e-23,1.229979e-22,0.0,0.0,4.391267e-38,0.0,0.0,3.2944663e-25,0.0,5.54695e-32,0.0,1.3195481e-17,0.0,0.0,0.0,0.0,9.8238384e-32,2.5375064e-32,7.913317e-36,0.0,0.0,0.0,0.0,3.0707779e-34,2.50448e-34,0.0,0.0,0.0
687,1.7061615e-27,1.9157674e-33,1.855549e-35,6.635169e-29,0.0,0.0,1.0286985e-21,2.964624e-22,3.6938485e-27,7.828278e-31,2.612272e-30,2.1249452e-15,7.806143e-18,6.8239026e-18,2.8842072e-22,4.4629576e-37,9.873292e-37,1.0,8.429927e-34,1.0958938e-18,2.3389092e-32,0.0,0.0,1.2066002e-27,3.2363293e-20,1.3039179e-37,1.7007801e-28,0.0,7.333935e-29,0.0,0.0,0.0,5.6742605e-35,1.9946789e-30,2.6620066e-30,0.0,1.0713702e-24,1.5627435e-35,7.309738e-24,1.2215777e-35,5.612097e-33,3.841015e-24,1.2763349e-36,5.264419e-26,1.3922674e-28,1.3691699e-31,0.0,1.26634606e-11,1.9810743e-08,7.3355507e-31,1.7561182e-24,1.5331538e-36,4.1833716e-16,2.1360356e-33,3.2498783e-26,1.8005054e-35,0.0,5.049248e-16,1.9427524e-20,9.301371e-26,1.4815729e-23,2.695121e-31,2.595919e-24,3.0416545e-27,2.09181e-37,8.435129e-36,1.1083562e-31,1.2935734e-37,3.104058e-36,1.5254365e-35,0.0,7.159455e-29,0.0,9.475229e-21,0.0,1.2032471e-31,1.865662e-21,0.0,0.0,8.7358893e-20,6.1192717e-23,1.1502702e-20,3.1039222e-32,2.8487103e-32,0.0,1.365517e-26,1.8109319e-15,8.708032e-37,0.0,2.8463393e-19,7.67311e-33,7.724737e-19,2.6023715e-33,3.826308e-29,5.3713504e-31,4.051522e-17,9.9245136e-26,0.0,1.9332161e-27
688,1.5374997e-36,3.0326384e-36,7.786497e-30,2.4635294e-32,4.729832e-31,6.537606e-30,1.20219845e-20,2.4478424e-29,1.2651743e-31,2.4890126e-34,2.1350884e-20,5.2785208e-24,2.6408622e-34,1.6574227e-16,3.6632687e-21,1.4047463e-12,4.2577014e-32,3.8598248e-27,5.011634e-32,1.0292454e-26,1.786918e-33,3.7604454e-26,1.0,2.9131894e-22,6.777862e-23,8.338034e-21,1.7760968e-28,1.0998328e-29,7.777698e-18,3.668356e-15,2.078186e-14,1.3302664e-19,2.7003468e-25,8.989776e-28,5.0560566e-29,6.100494e-28,3.0884018e-25,1.4740319e-28,3.8800427e-23,1.4004752e-29,2.1089714e-23,0.0,1.3936064e-28,5.53815e-26,1.1403804e-17,1.2138796e-29,1.9735702e-22,9.4610753e-35,1.3270784e-34,1.197394e-33,1.0732352e-32,1.2879617e-27,1.9651531e-25,6.5130557e-32,7.230637e-33,1.0631426e-31,2.9637626e-31,1.9751086e-20,0.0,2.0376198e-34,1.3011626e-26,5.313689e-26,4.7653323e-22,6.0869277e-25,1.4738712e-25,1.5753436e-34,8.674218e-14,4.1839787e-12,5.003042e-23,8.794311e-33,4.9415e-20,5.762329e-32,5.1699604e-21,2.157742e-22,7.1988747e-26,2.5329668e-35,0.0,2.060803e-21,2.5521326e-27,1.1579447e-26,1.1766901e-28,4.0006906e-30,1.559818e-29,2.398269e-32,6.66658e-36,2.0964434e-37,2.4852088e-26,9.744511e-35,2.4860911e-18,1.4174023e-33,3.1787847e-28,1.6080931e-28,5.1318777e-22,6.934024e-21,1.2628074e-30,1.6262657e-22,4.514531e-30,3.353156e-26,3.903085e-29
690,4.3988827e-30,9.755826e-27,5.9754464e-31,2.5289961e-23,1.9590213e-28,1.034484e-28,1.285657e-17,5.717298e-23,1.1502504e-25,1.2005458e-26,1.6321502e-13,1.0947652e-20,4.6405604e-10,1.4675952e-16,4.384145e-13,3.6143415e-21,1.3145815e-37,1.4262735e-11,2.3219676e-31,2.526043e-25,4.4751965e-24,4.773104e-22,1.4960565e-15,4.9151768e-15,4.3510828e-16,6.1915083e-21,7.251723e-24,2.3442044e-27,2.1745583e-15,5.094028e-20,1.0075792e-21,1.1118348e-29,2.3498575e-24,7.1679185e-25,1.2776687e-16,4.9984704e-29,4.4756716e-14,4.5991986e-25,1.2717946e-16,1.88909e-27,9.770393e-26,3.228278e-21,2.8710525e-26,8.1685776e-26,1.57918e-23,1.1489932e-15,1.1051376e-20,8.5948686e-23,6.184689e-20,1.3811812e-27,6.3843805e-25,1.00489e-18,0.000498968,7.370394e-23,5.7737243e-19,8.494616e-28,0.0,3.297688e-17,4.1877556e-28,2.0296263e-23,2.4541112e-19,1.3470041e-22,5.2053343e-18,2.2515162e-23,1.3514954e-25,1.9700852e-33,1.1754926e-21,1.4354531e-24,7.739269e-30,8.216145e-33,1.9884165e-26,2.0080895e-27,3.5639427e-29,1.4882796e-17,2.7572e-27,3.2449887e-25,1.0853311e-26,9.166829e-31,1.3880707e-32,0.999501,2.364403e-19,7.4755176e-19,1.0280617e-32,9.028855e-36,2.6025645e-31,4.6965956e-29,1.05187453e-19,4.924056e-29,3.6956246e-28,3.831666e-24,2.890834e-26,4.6278124e-11,2.857911e-16,1.2465139e-19,7.8150784e-20,4.2896026e-27,1.2144456e-21,9.097774e-33,1.112916e-23
691,2.8341178e-34,1.418127e-33,6.4864117e-29,6.320851e-36,6.6153595e-20,3.2292096e-15,4.5541993e-20,1.3639493e-27,1.7859173e-32,4.2395753e-20,1.2414302e-35,5.4705015e-32,0.0,4.6589252e-36,1.1041396e-25,4.4913773e-37,6.9906884e-32,0.0,2.992341e-26,7.2165895e-24,5.8607705e-28,3.5724915e-35,2.8643487e-31,1.0167402e-30,5.457679e-26,8.640707e-34,1.3578504e-18,0.0,1.06505145e-29,1.8201098e-36,4.6112913e-36,6.737976e-32,7.3979138e-37,1.0021757e-32,0.0,2.0702981e-28,8.105549e-29,0.0,1.3438708e-32,9.495784e-28,8.080552e-34,2.0114566e-32,5.330781e-27,2.0537347e-26,7.28367e-28,3.750715e-35,1.5619842e-38,7.416365e-22,1.5550145e-33,5.0428982e-30,4.2187604e-29,3.137609e-34,4.0258468e-36,0.0,2.1272855e-26,5.366465e-35,1.480638e-19,2.7435554e-37,1.7937713e-37,2.121559e-23,2.5925562e-30,2.511037e-31,0.0,1.0,4.4520457e-35,9.910713e-32,0.0,5.3916014e-20,1.0089632e-36,4.9620416e-24,1.8479332e-21,3.8069936e-11,7.0627285e-20,2.0014803e-35,9.127968e-35,2.2047964e-28,1.3595352e-25,1.7548613e-29,1.3558473e-18,1.3488647e-37,1.5839046e-21,0.0,2.9264043e-11,9.2522804e-35,1.2507755e-35,3.9817683e-36,9.93471e-32,1.7070876e-25,8.8179e-24,5.441137e-24,1.2950529e-32,0.0,1.0264897e-32,5.0493607e-32,1.5256705e-26,4.7359286e-26,1.07314764e-35,6.493096e-29,0.0
696,1.3075869e-25,6.4376123e-34,0.0,4.4412753e-27,0.0,0.0,7.807233e-36,7.39506e-38,6.94271e-27,0.0,3.3468277e-20,1.911094e-35,1.0,5.400197e-38,5.329107e-22,1.3088315e-37,1.6257753e-30,1.549277e-18,0.0,2.1531122e-30,8.4562904e-30,0.0,0.0,2.0215757e-36,1.1803883e-31,0.0,3.6986113e-21,1.4534872e-31,5.292522e-36,0.0,0.0,0.0,3.278224e-37,0.0,4.6715345e-32,0.0,1.734759e-31,0.0,6.758601e-38,0.0,0.0,8.483573e-27,0.0,4.044931e-38,0.0,1.1600799e-34,1.8830098e-34,1.1631667e-37,6.8355445e-19,2.6662262e-36,7.919218e-33,5.8134137e-34,2.8817234e-21,4.5563157e-29,3.5754664e-26,0.0,0.0,0.0,7.374968e-32,4.4358731e-35,5.2676947e-33,0.0,1.8404807e-31,1.2128298e-35,7.7770905e-29,1.0420762e-28,0.0,0.0,0.0,0.0,0.0,7.813516e-37,0.0,2.5151847e-26,0.0,8.5216105e-29,8.9670973e-29,0.0,0.0,1.6652054e-23,9.98459e-33,2.8914208e-31,0.0,6.1338614e-36,0.0,1.6285044e-25,1.1581053e-31,7.5463404e-34,0.0,5.100919e-31,0.0,3.3854626e-14,0.0,1.2505341e-32,2.4880278e-32,2.2684139e-29,9.058687e-22,0.0,7.5065206e-26
699,0.0,0.0,0.0,0.0,0.0,2.1331296e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2326517e-37,0.0,7.1272405e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.290779e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1105649e-23,0.0,0.0,0.0,0.0,1.8473153e-26,0.0,0.0,2.7972952e-36,0.0,0.0,0.0,6.044834e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9043387e-26,0.0,6.456971e-33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6290208e-29,1.7570031e-31,1.4347292e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.0,2.6714158e-38,4.2501353e-34,5.2994475e-30,0.0,0.0,4.146847e-37,0.0,0.0,0.0,0.0,3.5187773e-38,0.0,0.0,2.9585055e-34,1.217931e-33,0.0,3.2981028e-31,0.0,1.9033466e-34,0.0,9.979736e-29,0.0,1.2028878e-33,0.0,6.191679e-33,9.168836e-27,0.0,8.553109e-35,0.0,0.0,2.0350246e-27,1.9280152e-36,1.2749302e-26,2.8649983e-35,0.0,1.0,0.0,1.2670908e-25,1.3987527e-26,2.8682475e-34,4.5584122e-32,6.6017494e-34,0.0,0.0,4.78955e-23,9.72347e-25,8.2460814e-36,0.0,0.0,3.0135826e-24,1.2449323e-24,8.276133e-24,0.0,4.3843174e-32,2.581802e-35,0.0,1.3533112e-24,1.3198361e-38,5.526173e-30,0.0,5.994749e-34,0.0,1.3901782e-33,0.0,0.0,7.5220086e-31,9.144467e-32,1.3507815e-35,2.4368355e-32,0.0,0.0,2.4524707e-35,0.0,0.0,1.5714522e-29,2.2906322e-28,0.0,1.5981194e-35,3.2353895e-21,0.0,0.0,2.127907e-29,0.0,5.74094e-31,0.0,0.0,1.4233686e-32,1.860829e-36,0.0,0.0,0.0,6.5569245e-34,0.0,1.3379736e-31,0.0,2.603785e-38,0.0,0.0
702,2.5451298e-25,3.0529609e-18,0.0,7.825005e-24,4.798315e-24,2.6313838e-34,1.921973e-23,3.5922773e-17,0.00010899166,1.5320733e-23,3.0056702e-21,2.2486578e-14,5.130751e-22,3.1364984e-21,0.99989104,1.2745413e-29,2.0650994e-17,2.79671e-23,6.639626e-32,1.1773892e-26,4.6922123e-22,1.2760027e-26,1.1464857e-30,0.0,5.776277e-37,9.785956e-34,5.787326e-15,4.6630805e-34,2.2169392e-33,1.4976744e-37,3.9656576e-38,0.0,1.0537951e-27,1.5298702e-32,2.2537607e-31,1.8633394e-21,1.0203434e-23,1.1222113e-37,1.314434e-35,2.979497e-34,2.1214767e-35,1.7328258e-29,6.333478e-38,0.0,1.1090596e-32,1.7028292e-34,1.6438427e-32,2.3277015e-29,5.011373e-25,2.8899708e-23,0.0,2.2495848e-25,5.061411e-29,4.9626492e-34,1.3742217e-31,0.0,2.3800283e-31,2.3022663e-31,6.6504836e-37,1.3499334e-28,0.0,0.0,3.9611218e-38,2.9589092e-24,1.3401707e-26,1.2510592e-35,0.0,7.934693e-38,0.0,0.0,0.0,4.1279784e-29,3.1196525e-34,4.6904884e-32,3.964632e-29,1.1707633e-29,1.3149496e-29,4.7306473e-33,1.6449903e-25,6.7871257e-26,6.8617165e-24,3.4524146e-35,1.6671842e-24,1.7145392e-30,3.9982528e-24,0.0,2.5938174e-37,0.0,3.369617e-31,8.244481e-16,1.8668237e-38,1.1988952e-18,3.5460496e-27,2.1642332e-22,1.0996892e-19,1.3918552e-21,8.2920356e-33,0.0,5.552249e-33
703,0.0,0.0,1.0117095e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1082865e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8297692e-38,0.0,1.0,0.0,0.0,0.0,7.682482e-33,0.0,0.0,6.952414e-26,0.0,1.0164234e-35,0.0,1.2135227e-37,1.552263e-35,1.5152173e-28,0.0,5.0392214e-24,1.9344664e-31,9.051258e-30,0.0,0.0,0.0,0.0,0.0,1.4758696e-31,2.0538476e-38,0.0,0.0,0.0,0.0,0.0,1.1016226e-27,6.3634063e-21,0.0,6.0822605e-33,1.2783311e-31,3.892249e-35,0.0,1.6240578e-38,0.0,1.6105705e-24,0.0,0.0,0.0,0.0,0.0,2.0170924e-36,2.249986e-31,0.0,3.43382e-37,6.2902544e-36,8.552881e-20,0.0,0.0,0.0,2.804103e-27,9.116654e-36,4.1195694e-30,0.0,0.0,0.0,1.2062251e-31,0.0,2.2143913e-33,2.0975403e-36,0.0,0.0,0.0,0.0,2.7574922e-35,1.7371199e-27,1.1743337e-24,1.6142442e-37
705,0.0,2.6127052e-34,2.4652774e-25,3.2557726e-26,8.801341e-37,0.0,5.4556094e-29,0.0,0.0,0.0,5.9173637e-34,1.4314852e-35,0.0,1.1206235e-35,4.412987e-35,2.2350101e-21,4.6735058e-35,1.0736215e-37,1.2402617e-34,5.8180667e-36,1.9042796e-23,2.3861545e-21,1.399201e-26,1.8425725e-14,5.0231996e-30,1.0,1.5635596e-36,1.2123314e-33,7.019218e-27,9.2612665e-24,4.4148995e-23,5.18138e-18,5.8788105e-23,1.6448925e-26,2.3217803e-31,2.2342026e-34,2.0585815e-19,8.3219325e-34,2.4920661e-31,4.9260483e-20,6.0880764e-29,0.0,0.0,3.2996634e-31,8.415594e-27,5.542466e-32,3.483388e-29,0.0,0.0,0.0,0.0,1.3336382e-37,1.2866228e-32,0.0,5.0991006e-27,0.0,2.1195287e-38,2.1277772e-29,0.0,0.0,8.738014e-22,4.118924e-38,3.6467143e-31,3.852862e-37,1.2385527e-30,2.6983575e-19,1.145213e-28,8.305821e-34,1.3182785e-27,8.6003735e-38,8.136226e-27,0.0,4.144795e-35,5.1098273e-28,1.2565731e-33,0.0,1.1138131e-35,1.8299157e-32,1.439185e-33,1.6965362e-35,4.2437013e-35,1.1782253e-37,0.0,0.0,0.0,0.0,8.637713e-33,1.6290623e-34,3.902035e-33,0.0,1.06277546e-35,1.1383489e-35,2.924206e-26,1.9389499e-32,3.3614633e-36,0.0,1.8762631e-26,6.262137e-24,2.8033314e-28
707,0.0,5.0706603e-36,5.3905814e-32,1.8724579e-35,3.94825e-29,4.590231e-36,1.1687784e-32,6.764251e-30,0.0,0.0,2.1701296e-32,2.536367e-30,0.0,1.1956395e-21,1.3984533e-27,4.2162055e-20,0.0,2.9088186e-34,4.8092145e-30,1.7621477e-20,0.0,3.7983625e-26,6.062942e-14,2.4657544e-27,1.3718037e-25,2.5173648e-25,1.7843102e-32,2.772902e-36,2.4611154e-17,6.106746e-09,1.9566186e-17,8.224315e-35,3.455764e-30,3.4900242e-37,8.968379e-33,7.056524e-38,4.3584593e-22,1.6721403e-27,2.8263977e-27,3.8288787e-36,3.5589205e-33,0.0,6.9628906e-28,8.7545e-36,4.5375333e-28,7.0350593e-35,3.132019e-30,2.5096718e-35,0.0,2.3772925e-24,0.0,2.0621194e-33,1.3733386e-24,8.2729175e-38,1.5221484e-25,4.3436206e-22,2.9601047e-29,2.2309588e-18,0.0,3.96513e-34,1.839769e-34,5.3283723e-23,1.4343491e-28,2.0574704e-23,1.5859122e-28,0.0,1.9690772e-18,1.0,6.0166825e-16,1.4093311e-18,2.1670163e-12,1.720207e-33,3.8553306e-15,6.4734046e-23,2.475232e-37,1.1234288e-32,5.368899e-36,1.7767943e-21,5.988774e-37,1.7904526e-33,3.406351e-33,3.556361e-30,2.6467548e-32,0.0,3.4977127e-38,1.5328314e-37,3.2365795e-18,4.45399e-24,7.3479666e-21,5.4429722e-36,2.156369e-21,4.9906053e-34,4.0968705e-18,4.5157953e-27,6.184214e-35,3.165e-30,6.629156e-34,3.8579248e-35,1.9720445e-35
708,1.9632769e-28,2.9062231e-34,3.7543338e-29,2.7983404e-29,1.222177e-38,3.1309717e-35,2.9789702e-26,8.903883e-33,3.249729e-34,5.10892e-32,7.630676e-31,3.640138e-32,5.3097725e-28,3.4873892e-22,5.2959312e-30,5.866222e-30,0.0,1.8874269e-25,9.0405513e-32,1.0400285e-25,4.271223e-38,6.72771e-30,2.3324032e-26,1.8711045e-24,9.889314e-14,2.694942e-34,5.854399e-29,3.5899424e-32,3.7105264e-20,8.316801e-24,1.7919066e-27,8.291974e-37,0.0,2.31913e-34,3.1824311e-24,0.0,3.6924744e-16,1.7485463e-22,1.0,1.2471879e-20,4.6824928e-23,1.1349022e-27,7.445941e-27,6.145953e-19,7.411932e-35,2.079331e-26,3.0162677e-28,1.3661419e-19,3.277635e-23,1.5788518e-33,1.2486814e-22,4.6008042e-35,9.90125e-20,8.368893e-33,1.05390864e-22,4.4870663e-35,3.8639135e-38,1.9932813e-13,2.3670753e-32,7.97533e-34,7.0548477e-25,2.8201941e-27,2.8999897e-33,9.586013e-27,0.0,0.0,1.6179674e-30,1.1162035e-20,3.1081528e-24,3.1837685e-23,1.4864935e-29,3.127612e-31,1.5844246e-28,1.6536973e-30,9.746392e-38,2.3882472e-30,1.1226579e-24,1.092528e-28,0.0,7.950682e-22,0.0,1.3889495e-24,5.550112e-29,0.0,1.1503687e-24,4.5825924e-33,1.2917987e-21,1.7993999e-20,1.7442746e-31,3.158359e-27,1.6162102e-29,8.635077e-33,8.790141e-28,5.209231e-38,1.4228366e-32,4.47648e-29,9.295102e-24,2.1930418e-38,5.25975e-23
715,1.7577934e-13,1.7171876e-22,9.988486e-31,1.9321967e-29,1.5706248e-22,2.0741532e-23,3.195388e-23,4.9393126e-28,1.1351963e-20,6.234491e-23,2.3018088e-21,9.29279e-18,1.9117984e-23,1.7156349e-23,1.7954642e-20,2.204299e-29,1.6101691e-19,9.503087e-24,4.3041593e-14,5.394897e-26,1.0,1.389766e-31,5.0826736e-26,4.2231336e-17,6.998647e-15,5.142282e-30,4.8433182e-27,2.0101812e-34,6.746095e-27,7.494543e-23,4.619515e-28,2.3418571e-23,1.0993154e-24,8.227152e-17,1.2067089e-30,1.0973383e-12,1.3700463e-33,7.9118665e-29,2.0810255e-22,1.1969827e-26,2.3980372e-27,7.7248093e-23,2.3124138e-36,8.4698344e-26,6.7113097e-21,2.782729e-33,1.8445992e-24,1.6103829e-28,5.070538e-16,6.4146753e-24,3.4523875e-32,7.377599e-21,6.10526e-30,2.0522868e-25,9.093998e-23,3.8199406e-26,6.896517e-27,3.7723983e-34,1.11490475e-29,4.7018763e-31,5.412314e-19,4.6618753e-29,1.4162907e-23,1.1876369e-32,3.8119936e-18,4.7623833e-24,4.0137757e-30,0.0,1.5731612e-37,3.7245745e-38,7.537596e-26,2.9833856e-24,0.0,4.09296e-28,2.8762344e-12,1.0009967e-29,3.6230873e-23,1.6387786e-35,9.9672676e-27,1.809346e-20,2.1799744e-13,5.6183575e-31,5.3278714e-28,1.7836024e-32,4.130886e-29,5.6152293e-31,5.789973e-35,1.3021583e-37,2.4796405e-26,4.933125e-25,3.8225313e-28,2.506894e-15,5.614111e-25,2.9467483e-14,2.8775688e-30,5.3481104e-21,1.8029384e-35,1.4632734e-23,2.7383214e-19
719,3.5221877e-16,1.8514357e-33,1.7969917e-28,1.7689452e-33,3.1679722e-37,3.3246727e-28,0.0,1.4193393e-33,1.0039622e-33,8.567129e-25,4.318844e-34,1.9132905e-34,2.0913074e-22,2.735663e-31,7.6630806e-32,1.9975049e-29,8.2801244e-36,5.2259556e-36,5.8045693e-20,7.7940765e-22,5.57824e-20,4.945263e-31,1.0205973e-33,7.1147867e-19,9.30046e-16,1.5400942e-36,4.0872296e-30,6.464105e-37,1.600594e-23,4.5059124e-22,3.357641e-38,2.5227997e-30,8.337737e-31,1.5859691e-25,1.0262156e-32,2.7819042e-31,3.4678835e-32,5.5514235e-22,2.2532845e-16,2.4867317e-29,0.0,1.24994115e-27,3.93886e-38,5.770035e-37,9.39108e-32,4.1930224e-38,4.23283e-23,1.3099431e-33,1.0213812e-16,7.241163e-23,1.3635511e-31,8.2525705e-27,1.8209505e-28,1.8973533e-17,1.0,6.302854e-13,1.620886e-19,9.5708056e-36,0.0,7.098842e-35,4.327546e-29,1.6316611e-20,2.5550543e-35,1.5522665e-38,2.5455159e-16,5.849109e-14,3.4746297e-36,1.30998e-30,2.882565e-13,2.8441424e-22,1.3312482e-16,1.3633774e-34,3.1138532e-29,6.3382075e-37,4.4780423e-18,7.101585e-18,4.801425e-22,1.347862e-29,9.892765e-33,6.4900536e-28,3.3306863e-30,5.9681437e-34,1.8284984e-33,1.0183316e-30,2.0481173e-26,1.9640664e-25,2.964447e-27,8.27321e-21,4.5099124e-25,2.6380315e-35,1.828476e-27,1.1858273e-30,1.1383252e-31,2.848632e-26,0.0,6.8746026e-37,3.0470764e-28,9.514723e-33,6.298743e-17
723,1.2585947e-32,3.142377e-36,1.1278919e-24,7.1510333e-28,1.2852046e-35,1.5765703e-36,0.0,0.0,3.8172115e-31,0.0,1.3119223e-37,0.0,1.683053e-35,0.0,0.0,0.0,1.4775357e-35,0.0,1.3820609e-29,2.0340025e-27,0.0,1.2526911e-36,0.0,5.5660087e-33,4.5971233e-21,0.0,2.6042212e-26,7.974183e-34,2.7714006e-23,1.9828836e-38,0.0,4.877634e-31,1.8845644e-34,0.0,1.0073055e-24,0.0,1.2105685e-24,2.7898574e-23,1.8513501e-14,2.561755e-18,4.86601e-27,1.6315801e-30,2.5215513e-23,2.732392e-23,8.111384e-34,3.6598948e-35,0.0,8.580093e-32,7.975e-35,1.2105583e-33,4.0505593e-14,7.7258797e-38,2.4177223e-36,0.0,9.374815e-15,1.2726609e-36,9.6438284e-27,7.947677e-25,2.1212548e-30,4.6776735e-25,3.8860177e-30,3.0691648e-27,0.0,3.5074815e-32,7.55682e-38,3.5653892e-35,0.0,1.7075216e-30,4.8135443e-18,9.051211e-05,1.269844e-35,2.356866e-35,4.464213e-34,0.0,0.0,2.5562039e-23,0.9998944,1.9480518e-29,5.651486e-32,0.0,0.0,2.9866983e-27,2.3494054e-21,0.0,2.0533293e-19,2.4050055e-17,1.0446551e-23,1.5079109e-05,0.0,2.1421015e-25,1.0556193e-23,0.0,0.0,0.0,5.920434e-29,3.283724e-36,4.66553e-28,0.0,4.5722896e-28
725,8.5117445e-34,0.0,2.2029402e-34,1.6458889e-28,1.0105269e-29,0.0,0.0,1.4604462e-38,2.798045e-34,0.0,8.344565e-34,8.935441e-37,1.032487e-31,0.0,0.0,0.0,6.346398e-33,5.615689e-35,4.9346974e-21,3.583468e-26,0.0,0.0,0.0,7.138941e-38,2.659273e-25,0.0,3.3416599e-28,1.3574747e-37,3.1284821e-24,4.1836865e-33,3.4002422e-37,0.0,0.0,0.0,1.1145138e-36,0.0,2.8863558e-28,1.7274426e-38,1.3219221e-23,6.2306045e-34,1.3306715e-28,0.0,3.3002197e-22,8.85477e-18,7.9353155e-38,0.0,3.6157025e-37,1.4696399e-30,1.3110985e-32,4.2266814e-16,4.53636e-19,4.6131166e-38,4.3976663e-25,5.3448035e-37,2.452625e-24,1.1241378e-29,3.172153e-24,2.789798e-25,4.8214335e-36,1.16241e-34,2.1504084e-33,3.4246096e-30,1.9873662e-36,8.42716e-27,1.7130373e-32,0.0,1.2072101e-31,3.7690048e-26,2.1734699e-23,1.0,8.258006e-30,3.614788e-32,8.362764e-26,9.0419035e-23,0.0,1.131307e-25,1.1630907e-23,8.2036227e-23,0.0,0.0,0.0,3.424337e-29,6.926209e-33,1.0530095e-35,4.0960016e-30,1.879407e-27,2.2994059e-12,6.159875e-18,6.70868e-34,1.4781331e-18,6.425631e-29,0.0,9.011452e-33,1.6141386e-38,0.0,1.908677e-33,1.7464322e-23,0.0,1.1525709e-29
